date,buoyid,value,type
2013-03-01,46087,7.8410257439999995,mle
2013-03-01,46211,8.248936166000002,mle
2013-03-02,46041,8.054166873,obs
2013-03-02,46050,8.979166587,obs
2013-03-02,46087,7.978947388,obs
2013-03-02,46211,8.389361382,obs
2013-03-02,46041,8.054166873,mle
2013-03-02,46050,8.979166587000002,mle
2013-03-02,46087,7.978947388,mle
2013-03-02,46211,8.389361382000002,mle
2013-03-03,46041,7.991666774,obs
2013-03-03,46050,8.875,obs
2013-03-03,46087,7.895000112,obs
2013-03-03,46211,8.331914841,obs
2013-03-03,46041,7.9916667740000005,mle
2013-03-03,46050,8.875,mle
2013-03-03,46087,7.895000112000001,mle
2013-03-03,46211,8.331914841,mle
2013-03-04,46041,7.683333377,obs
2013-03-04,46050,8.833333294,obs
2013-03-04,46087,7.804545511,obs
2013-03-04,46211,8.287499925,obs
2013-03-04,46041,7.683333377,mle
2013-03-04,46050,8.833333293999997,mle
2013-03-04,46087,7.804545510999999,mle
2013-03-04,46211,8.287499925,mle
2013-03-05,46041,7.900000115,obs
2013-03-05,46050,8.841666659,obs
2013-03-05,46087,7.718181711,obs
2013-03-05,46211,8.327083329,obs
2013-03-05,46041,7.900000115,mle
2013-03-05,46050,8.841666659,mle
2013-03-05,46087,7.718181710999999,mle
2013-03-05,46211,8.327083329,mle
2013-03-06,46041,7.708333274,obs
2013-03-06,46050,8.820833405,obs
2013-03-06,46087,7.448484898,obs
2013-03-06,46211,8.212765998,obs
2013-03-06,46041,7.708333274,mle
2013-03-06,46050,8.820833404999998,mle
2013-03-06,46087,7.448484898,mle
2013-03-06,46211,8.212765998,mle
2013-03-07,46041,7.95416671,obs
2013-03-07,46050,8.941666603,obs
2013-03-07,46087,7.51739135,obs
2013-03-07,46211,8.23541679,obs
2013-03-07,46041,7.954166709999999,mle
2013-03-07,46050,8.941666603000002,mle
2013-03-07,46087,7.51739135,mle
2013-03-07,46211,8.23541679,mle
2013-03-08,46041,8.204166691,obs
2013-03-08,46050,9.058333278,obs
2013-03-08,46087,7.686842115,obs
2013-03-08,46211,8.302083393,obs
2013-03-08,46041,8.204166691,mle
2013-03-08,46050,9.058333277999997,mle
2013-03-08,46087,7.686842115,mle
2013-03-08,46211,8.302083393,mle
2013-03-09,46041,8.391666671,obs
2013-03-09,46050,9.145833254,obs
2013-03-09,46087,7.747058854,obs
2013-03-09,46211,8.502083302,obs
2013-03-09,46041,8.391666671,mle
2013-03-09,46050,9.145833254,mle
2013-03-09,46087,7.747058854,mle
2013-03-09,46211,8.502083302000003,mle
2013-03-10,46041,8.07916681,obs
2013-03-10,46050,9.117391338,obs
2013-03-10,46087,7.665217337,obs
2013-03-10,46211,8.456249942,obs
2013-03-10,46041,8.07916681,mle
2013-03-10,46050,9.117391337999997,mle
2013-03-10,46087,7.6652173370000005,mle
2013-03-10,46211,8.456249942,mle
2013-03-11,46041,8.083333373,obs
2013-03-11,46050,9.058333357,obs
2013-03-11,46087,7.662222142,obs
2013-03-11,46211,8.633333524,obs
2013-03-11,46041,8.083333373,mle
2013-03-11,46050,9.058333357000002,mle
2013-03-11,46087,7.662222142,mle
2013-03-11,46211,8.633333524,mle
2013-03-12,46041,8.091666937,obs
2013-03-12,46050,9.129166762,obs
2013-03-12,46087,7.662499984,obs
2013-03-12,46211,8.712499877,obs
2013-03-12,46041,8.091666936999998,mle
2013-03-12,46050,9.129166761999999,mle
2013-03-12,46087,7.662499984,mle
2013-03-12,46211,8.712499877,mle
2013-03-13,46041,8.100000381,obs
2013-03-13,46050,9.154166857,obs
2013-03-13,46087,7.893023358,obs
2013-03-13,46211,8.752083341,obs
2013-03-13,46041,8.100000380999997,mle
2013-03-13,46050,9.154166856999998,mle
2013-03-13,46087,7.893023358,mle
2013-03-13,46211,8.752083341,mle
2013-03-14,46041,8.029166778,obs
2013-03-14,46050,9.216666698,obs
2013-03-14,46087,8.06458347,obs
2013-03-14,46211,8.722916583,obs
2013-03-14,46041,8.029166777999999,mle
2013-03-14,46050,9.216666698,mle
2013-03-14,46087,8.064583469999999,mle
2013-03-14,46211,8.722916583,mle
2013-03-15,46041,8.15833346,obs
2013-03-15,46050,9.24999996,obs
2013-03-15,46087,8.195652174,obs
2013-03-15,46211,8.76170201,obs
2013-03-15,46041,8.15833346,mle
2013-03-15,46050,9.24999996,mle
2013-03-15,46087,8.195652174,mle
2013-03-15,46211,8.761702009999999,mle
2013-03-16,46041,8.095833421,obs
2013-03-16,46050,9.312499841,obs
2013-03-16,46087,8.27234049,obs
2013-03-16,46211,8.864583194,obs
2013-03-16,46041,8.095833421,mle
2013-03-16,46050,9.312499841,mle
2013-03-16,46087,8.27234049,mle
2013-03-16,46211,8.864583194,mle
2013-03-17,46041,7.908333441,obs
2013-03-17,46050,9.129166643,obs
2013-03-17,46087,8.03809527,obs
2013-03-17,46211,8.747916698,obs
2013-03-17,46041,7.908333441,mle
2013-03-17,46050,9.129166642999998,mle
2013-03-17,46087,8.03809527,mle
2013-03-17,46211,8.747916698,mle
2013-03-18,46041,8.104166687,obs
2013-03-18,46050,9.287500143,obs
2013-03-18,46087,7.771052637,obs
2013-03-18,46211,8.706249952,obs
2013-03-18,46041,8.104166687,mle
2013-03-18,46050,9.287500143,mle
2013-03-18,46087,7.771052636999999,mle
2013-03-18,46211,8.706249952,mle
2013-03-19,46041,8.208333472,obs
2013-03-19,46050,9.033333381,obs
2013-03-19,46087,7.592307604,obs
2013-03-19,46211,8.675000211,obs
2013-03-19,46041,8.208333472,mle
2013-03-19,46050,9.033333380999998,mle
2013-03-19,46087,7.592307604,mle
2013-03-19,46211,8.675000211,mle
2013-03-20,46041,7.966666698,obs
2013-03-20,46050,9.025000095,obs
2013-03-20,46087,7.448648698,obs
2013-03-20,46211,8.594286074,obs
2013-03-20,46041,7.966666697999999,mle
2013-03-20,46050,9.025000095,mle
2013-03-20,46087,7.448648698,mle
2013-03-20,46211,8.594286074,mle
2013-03-21,46041,7.82916675,obs
2013-03-21,46050,9.017391371,obs
2013-03-21,46087,7.586363652,obs
2013-03-21,46211,8.397916635,obs
2013-03-21,46041,7.82916675,mle
2013-03-21,46050,9.017391371,mle
2013-03-21,46087,7.586363652000001,mle
2013-03-21,46211,8.397916635,mle
2013-03-22,46041,7.758333385,obs
2013-03-22,46050,8.991666635,obs
2013-03-22,46087,7.524324353,obs
2013-03-22,46211,8.327083339,obs
2013-03-22,46041,7.758333385000001,mle
2013-03-22,46050,8.991666635,mle
2013-03-22,46087,7.524324353000001,mle
2013-03-22,46211,8.327083339,mle
2013-03-23,46041,7.779166639,obs
2013-03-23,46050,9.016666611,obs
2013-03-23,46087,7.495000041,obs
2013-03-23,46211,8.29791673,obs
2013-03-23,46041,7.7791666390000005,mle
2013-03-23,46050,9.016666611,mle
2013-03-23,46087,7.495000041,mle
2013-03-23,46211,8.297916730000003,mle
2013-03-24,46041,7.941666762,obs
2013-03-24,46050,9.212499897,obs
2013-03-24,46087,7.609999919,obs
2013-03-24,46211,8.427083313,obs
2013-03-24,46041,7.941666762,mle
2013-03-24,46050,9.212499897,mle
2013-03-24,46087,7.609999919,mle
2013-03-24,46211,8.427083313000002,mle
2013-03-25,46041,8.233333468,obs
2013-03-25,46050,9.295833309,obs
2013-03-25,46087,7.544186027,obs
2013-03-25,46211,8.605882308,obs
2013-03-25,46041,8.233333468,mle
2013-03-25,46050,9.295833309,mle
2013-03-25,46087,7.544186027,mle
2013-03-25,46211,8.605882308,mle
2013-03-26,46041,8.5625,obs
2013-03-26,46050,9.358333309,obs
2013-03-26,46087,7.743181781,obs
2013-03-26,46211,9.007142748,obs
2013-03-26,46041,8.5625,mle
2013-03-26,46050,9.358333309,mle
2013-03-26,46087,7.743181781,mle
2013-03-26,46211,9.007142747999998,mle
2013-03-27,46041,8.645833333,obs
2013-03-27,46050,9.291666667,obs
2013-03-27,46087,7.972222275,obs
2013-03-27,46211,9.331250032,obs
2013-03-27,46041,8.645833333000002,mle
2013-03-27,46050,9.291666667000001,mle
2013-03-27,46087,7.972222275,mle
2013-03-27,46211,9.331250032,mle
2013-03-28,46041,9.387500008,obs
2013-03-28,46050,9.558333278,obs
2013-03-28,46087,8.233333331,obs
2013-03-28,46211,9.777083298,obs
2013-03-28,46041,9.387500008000002,mle
2013-03-28,46050,9.558333278,mle
2013-03-28,46087,8.233333331000003,mle
2013-03-28,46211,9.777083298000003,mle
2013-03-29,46041,9.370833238,obs
2013-03-29,46050,9.54583323,obs
2013-03-29,46087,8.221874937,obs
2013-03-29,46211,9.899999963,obs
2013-03-29,46041,9.370833238,mle
2013-03-29,46050,9.545833229999998,mle
2013-03-29,46087,8.221874937,mle
2013-03-29,46211,9.899999963,mle
2013-03-30,46041,8.979166627,obs
2013-03-30,46050,9.741666635,obs
2013-03-30,46087,8.051282125,obs
2013-03-30,46211,9.474999964,obs
2013-03-30,46041,8.979166627,mle
2013-03-30,46050,9.741666635,mle
2013-03-30,46087,8.051282125000002,mle
2013-03-30,46211,9.474999964,mle
2013-03-31,46041,9.666666667,obs
2013-03-31,46050,9.899999976,obs
2013-03-31,46087,8.109302476,obs
2013-03-31,46211,9.628205177,obs
2013-03-31,46041,9.666666666999998,mle
2013-03-31,46050,9.899999975999998,mle
2013-03-31,46087,8.109302475999998,mle
2013-03-31,46211,9.628205176999998,mle
2013-04-01,46041,9.704166532,obs
2013-04-01,46050,9.913043395,obs
2013-04-01,46087,8.136363795,obs
2013-04-01,46211,9.937499881,obs
2013-04-01,46041,9.704166532000002,mle
2013-04-01,46050,9.913043395000003,mle
2013-04-01,46087,8.136363795,mle
2013-04-01,46211,9.937499881000003,mle
2013-04-02,46041,9.25000004,obs
2013-04-02,46050,10.16521728,obs
2013-04-02,46087,8.021621704,obs
2013-04-02,46211,9.906249921,obs
2013-04-02,46041,9.25000004,mle
2013-04-02,46050,10.165217279999998,mle
2013-04-02,46087,8.021621704,mle
2013-04-02,46211,9.906249920999999,mle
2013-04-03,46041,9.575000008,obs
2013-04-03,46050,10.44583337,obs
2013-04-03,46087,8.55249989,obs
2013-04-03,46211,10.25744672,obs
2013-04-03,46041,9.575000008000002,mle
2013-04-03,46050,10.44583337,mle
2013-04-03,46087,8.552499890000002,mle
2013-04-03,46211,10.25744672,mle
2013-04-04,46041,9.483333111,obs
2013-04-04,46050,10.27500006,obs
2013-04-04,46087,8.141666691,obs
2013-04-04,46211,10.45106389,obs
2013-04-04,46041,9.483333110999999,mle
2013-04-04,46050,10.27500006,mle
2013-04-04,46087,8.141666690999998,mle
2013-04-04,46211,10.45106389,mle
2013-04-05,46041,8.724999905,obs
2013-04-05,46050,9.804166754,obs
2013-04-05,46087,8.271794833,obs
2013-04-05,46211,9.714893666,obs
2013-04-05,46041,8.724999905,mle
2013-04-05,46050,9.804166754,mle
2013-04-05,46087,8.271794833,mle
2013-04-05,46211,9.714893666,mle
2013-04-06,46041,8.695833405,obs
2013-04-06,46050,9.720833302,obs
2013-04-06,46087,8.97804872,obs
2013-04-06,46211,9.964583337,obs
2013-04-06,46041,8.695833405,mle
2013-04-06,46050,9.720833302000003,mle
2013-04-06,46087,8.97804872,mle
2013-04-06,46211,9.964583336999999,mle
2013-04-07,46041,8.754166603,obs
2013-04-07,46050,9.899999784,obs
2013-04-07,46087,8.989189225,obs
2013-04-07,46211,10.00624996,obs
2013-04-07,46041,8.754166603,mle
2013-04-07,46050,9.899999784000002,mle
2013-04-07,46087,8.989189225,mle
2013-04-07,46211,10.00624996,mle
2013-04-08,46041,8.766666849,obs
2013-04-08,46050,9.843478203,obs
2013-04-08,46087,9.17741957,obs
2013-04-08,46211,9.914893658,obs
2013-04-08,46041,8.766666849,mle
2013-04-08,46050,9.843478203,mle
2013-04-08,46087,9.17741957,mle
2013-04-08,46211,9.914893658,mle
2013-04-09,46041,9.008333325,obs
2013-04-09,46050,9.912499984,obs
2013-04-09,46087,9.329411815,obs
2013-04-09,46211,9.918749829,obs
2013-04-09,46041,9.008333325,mle
2013-04-09,46050,9.912499984000002,mle
2013-04-09,46087,9.329411815000002,mle
2013-04-09,46211,9.918749829000001,mle
2013-04-10,46041,8.912499825,obs
2013-04-10,46050,10.01250001,obs
2013-04-10,46087,9.275675774,obs
2013-04-10,46211,9.993749976,obs
2013-04-10,46041,8.912499824999998,mle
2013-04-10,46050,10.012500009999998,mle
2013-04-10,46087,9.275675773999998,mle
2013-04-10,46211,9.993749975999998,mle
2013-04-11,46041,9.525000016,obs
2013-04-11,46050,9.941666603,obs
2013-04-11,46087,9.32857151,obs
2013-04-11,46211,10.14583335,obs
2013-04-11,46041,9.525000015999998,mle
2013-04-11,46050,9.941666602999998,mle
2013-04-11,46087,9.328571510000002,mle
2013-04-11,46211,10.145833350000002,mle
2013-04-12,46041,9.654166619,obs
2013-04-12,46050,10.02083329,obs
2013-04-12,46087,8.775609668,obs
2013-04-12,46211,9.962499976,obs
2013-04-12,46041,9.654166618999998,mle
2013-04-12,46050,10.02083329,mle
2013-04-12,46087,8.775609668,mle
2013-04-12,46211,9.962499975999998,mle
2013-04-13,46041,8.862499952,obs
2013-04-13,46050,9.883333325,obs
2013-04-13,46087,8.430555529,obs
2013-04-13,46211,9.772916536,obs
2013-04-13,46041,8.862499952,mle
2013-04-13,46050,9.883333324999999,mle
2013-04-13,46087,8.430555528999998,mle
2013-04-13,46211,9.772916536,mle
2013-04-14,46041,9.270833453,obs
2013-04-14,46050,9.766666571,obs
2013-04-14,46087,8.578947318,obs
2013-04-14,46211,9.727083306,obs
2013-04-14,46041,9.270833452999998,mle
2013-04-14,46050,9.766666570999998,mle
2013-04-14,46087,8.578947318,mle
2013-04-14,46211,9.727083306,mle
2013-04-15,46041,9.666666627,obs
2013-04-15,46050,9.720833341,obs
2013-04-15,46087,8.765384601,obs
2013-04-15,46211,9.870833397,obs
2013-04-15,46041,9.666666627000001,mle
2013-04-15,46050,9.720833341,mle
2013-04-15,46087,8.765384601,mle
2013-04-15,46211,9.870833397,mle
2013-04-16,46041,9.570833286,obs
2013-04-16,46050,9.883333286,obs
2013-04-16,46087,9.068750054,obs
2013-04-16,46211,10.06874998,obs
2013-04-16,46041,9.570833286000001,mle
2013-04-16,46050,9.883333286000001,mle
2013-04-16,46087,9.068750054,mle
2013-04-16,46211,10.06874998,mle
2013-04-17,46041,10.00833333,obs
2013-04-17,46050,10.01249997,obs
2013-04-17,46087,9.131818143,obs
2013-04-17,46211,10.57500001,obs
2013-04-17,46041,10.008333329999997,mle
2013-04-17,46050,10.012499969999999,mle
2013-04-17,46087,9.1318181429999985,mle
2013-04-17,46211,10.57500001,mle
2013-04-18,46041,9.954166611,obs
2013-04-18,46050,10.31666676,obs
2013-04-18,46087,8.789743546,obs
2013-04-18,46211,10.38085102,obs
2013-04-18,46041,9.954166611,mle
2013-04-18,46050,10.31666676,mle
2013-04-18,46087,8.789743546,mle
2013-04-18,46211,10.380851020000001,mle
2013-04-19,46041,9.370833357,obs
2013-04-19,46050,10.51250017,obs
2013-04-19,46087,8.457142694,obs
2013-04-19,46211,10.37083322,obs
2013-04-19,46041,9.370833357,mle
2013-04-19,46050,10.512500170000001,mle
2013-04-19,46087,8.457142694000002,mle
2013-04-19,46211,10.37083322,mle
2013-04-20,46041,9.204166651,obs
2013-04-20,46050,10.56521735,obs
2013-04-20,46087,8.532258126,obs
2013-04-20,46211,10.63750001,obs
2013-04-20,46041,9.204166650999998,mle
2013-04-20,46050,10.565217349999998,mle
2013-04-20,46087,8.532258126,mle
2013-04-20,46211,10.63750001,mle
2013-04-21,46041,9.6583335,obs
2013-04-21,46050,11.0708334,obs
2013-04-21,46087,8.509677487,obs
2013-04-21,46211,10.91458335,obs
2013-04-21,46041,9.658333500000001,mle
2013-04-21,46050,11.070833400000001,mle
2013-04-21,46087,8.509677486999998,mle
2013-04-21,46211,10.914583349999997,mle
2013-04-22,46041,10.29583327,obs
2013-04-22,46050,10.86249999,obs
2013-04-22,46087,8.678947223,obs
2013-04-22,46211,10.91086949,obs
2013-04-22,46041,10.29583327,mle
2013-04-22,46050,10.862499989999998,mle
2013-04-22,46087,8.678947223,mle
2013-04-22,46211,10.91086949,mle
2013-04-23,46041,10.10833335,obs
2013-04-23,46050,10.25833337,obs
2013-04-23,46087,9.18285705,obs
2013-04-23,46211,10.94583329,obs
2013-04-23,46041,10.10833335,mle
2013-04-23,46050,10.258333369999999,mle
2013-04-23,46087,9.18285705,mle
2013-04-23,46211,10.94583329,mle
2013-04-24,46041,10.52083333,obs
2013-04-24,46050,9.950000048,obs
2013-04-24,46087,9.296153949,obs
2013-04-24,46211,10.9395833,obs
2013-04-24,46041,10.52083333,mle
2013-04-24,46050,9.950000048,mle
2013-04-24,46087,9.296153949,mle
2013-04-24,46211,10.9395833,mle
2013-04-25,46041,10.33750002,obs
2013-04-25,46050,9.579166651,obs
2013-04-25,46087,9.397727273,obs
2013-04-25,46211,10.76458337,obs
2013-04-25,46041,10.337500020000002,mle
2013-04-25,46050,9.579166651,mle
2013-04-25,46087,9.397727273000001,mle
2013-04-25,46211,10.764583370000002,mle
2013-04-26,46041,10.0625,obs
2013-04-26,46050,9.533333341,obs
2013-04-26,46087,9.094444434,obs
2013-04-26,46211,10.86041667,obs
2013-04-26,46041,10.0625,mle
2013-04-26,46050,9.533333340999999,mle
2013-04-26,46087,9.094444434,mle
2013-04-26,46211,10.860416669999998,mle
2013-04-27,46041,10.55416667,obs
2013-04-27,46050,10.09583338,obs
2013-04-27,46087,9.083783665,obs
2013-04-27,46211,11.36666662,obs
2013-04-27,46041,10.55416667,mle
2013-04-27,46050,10.095833379999998,mle
2013-04-27,46087,9.083783664999999,mle
2013-04-27,46211,11.366666619999998,mle
2013-04-28,46041,10.16250002,obs
2013-04-28,46050,11.05416656,obs
2013-04-28,46087,8.767567531,obs
2013-04-28,46211,10.71666676,obs
2013-04-28,46041,10.16250002,mle
2013-04-28,46050,11.054166559999999,mle
2013-04-28,46087,8.767567531,mle
2013-04-28,46211,10.71666676,mle
2013-04-29,46041,9.708333373,obs
2013-04-29,46050,11.65000001,obs
2013-04-29,46087,8.52692296,obs
2013-04-29,46211,10.7229167,obs
2013-04-29,46041,9.708333373,mle
2013-04-29,46050,11.65000001,mle
2013-04-29,46087,8.526922960000002,mle
2013-04-29,46211,10.7229167,mle
2013-04-30,46041,9.137499889,obs
2013-04-30,46050,11.32083337,obs
2013-04-30,46087,8.24782612,obs
2013-04-30,46211,10.44583337,obs
2013-04-30,46041,9.137499889,mle
2013-04-30,46050,11.320833370000003,mle
2013-04-30,46087,8.247826120000001,mle
2013-04-30,46211,10.445833370000003,mle
2013-05-01,46041,9.433333357,obs
2013-05-01,46050,10.13333329,obs
2013-05-01,46087,8.538095338,obs
2013-05-01,46211,9.81489356,obs
2013-05-01,46041,9.433333356999999,mle
2013-05-01,46050,10.13333329,mle
2013-05-01,46087,8.538095337999998,mle
2013-05-01,46211,9.814893559999998,mle
2013-05-02,46041,8.849999944,obs
2013-05-02,46050,9.666666746,obs
2013-05-02,46087,9.066666649,obs
2013-05-02,46211,9.564583341,obs
2013-05-02,46041,8.849999944,mle
2013-05-02,46050,9.666666746,mle
2013-05-02,46087,9.066666648999998,mle
2013-05-02,46211,9.564583341,mle
2013-05-03,46041,9.012499928,obs
2013-05-03,46050,9.466666738,obs
2013-05-03,46087,8.923333263,obs
2013-05-03,46211,9.414583286,obs
2013-05-03,46041,9.012499928,mle
2013-05-03,46050,9.466666738,mle
2013-05-03,46087,8.923333263000002,mle
2013-05-03,46211,9.414583286000001,mle
2013-05-04,46041,9.3541667060000009,obs
2013-05-04,46050,9.191666802,obs
2013-05-04,46087,10.20000013,obs
2013-05-04,46211,10.19574474,obs
2013-05-04,46041,9.354166706000003,mle
2013-05-04,46050,9.191666802000002,mle
2013-05-04,46087,10.200000130000001,mle
2013-05-04,46211,10.19574474,mle
2013-05-05,46041,10.10833335,obs
2013-05-05,46050,9.3125,obs
2013-05-05,46087,9.399999976,obs
2013-05-05,46211,10.52708328,obs
2013-05-05,46041,10.108333349999999,mle
2013-05-05,46050,9.3125,mle
2013-05-05,46087,9.399999975999998,mle
2013-05-05,46211,10.52708328,mle
2013-05-06,46041,10.48333327,obs
2013-05-06,46050,10.42083331,obs
2013-05-06,46087,8.939999898,obs
2013-05-06,46211,11.15625004,obs
2013-05-06,46041,10.483333269999997,mle
2013-05-06,46050,10.420833309999999,mle
2013-05-06,46087,8.939999898,mle
2013-05-06,46211,11.15625004,mle
2013-05-07,46041,10.40416654,obs
2013-05-07,46050,11.45833337,obs
2013-05-07,46087,8.750000095,obs
2013-05-07,46211,11.65625012,obs
2013-05-07,46041,10.40416654,mle
2013-05-07,46050,11.45833337,mle
2013-05-07,46087,8.750000095,mle
2013-05-07,46211,11.656250119999997,mle
2013-05-08,46041,10.76666665,obs
2013-05-08,46050,11.80416663,obs
2013-05-08,46087,9.170000172,obs
2013-05-08,46211,11.52708336,obs
2013-05-08,46041,10.766666649999998,mle
2013-05-08,46050,11.804166629999997,mle
2013-05-08,46087,9.170000172,mle
2013-05-08,46211,11.52708336,mle
2013-05-09,46041,10.99130436,obs
2013-05-09,46050,12.07083344,obs
2013-05-09,46087,9.625,obs
2013-05-09,46211,12.08124997,obs
2013-05-09,46041,10.991304359999999,mle
2013-05-09,46050,12.070833439999998,mle
2013-05-09,46087,9.625,mle
2013-05-09,46211,12.08124997,mle
2013-05-10,46041,10.67499995,obs
2013-05-10,46050,12.15416666,obs
2013-05-10,46087,9.399999936,obs
2013-05-10,46211,11.9891305,obs
2013-05-10,46041,10.67499995,mle
2013-05-10,46050,12.15416666,mle
2013-05-10,46087,9.399999936000002,mle
2013-05-10,46211,11.989130500000002,mle
2013-05-11,46041,11.11249995,obs
2013-05-11,46050,12.61249995,obs
2013-05-11,46087,9.279999924,obs
2013-05-11,46211,11.99791668,obs
2013-05-11,46041,11.11249995,mle
2013-05-11,46050,12.612499950000002,mle
2013-05-11,46087,9.279999924000002,mle
2013-05-11,46211,11.997916680000001,mle
2013-05-12,46041,11.11250011,obs
2013-05-12,46050,13.02083337,obs
2013-05-12,46087,9.311111132,obs
2013-05-12,46211,11.83958338,obs
2013-05-12,46041,11.11250011,mle
2013-05-12,46050,13.02083337,mle
2013-05-12,46087,9.311111132,mle
2013-05-12,46211,11.83958338,mle
2013-05-13,46041,10.88750009,obs
2013-05-13,46050,12.84583318,obs
2013-05-13,46087,9.26666673,obs
2013-05-13,46211,11.78958325,obs
2013-05-13,46041,10.88750009,mle
2013-05-13,46050,12.845833179999998,mle
2013-05-13,46087,9.266666729999999,mle
2013-05-13,46211,11.78958325,mle
2013-05-14,46041,10.98333335,obs
2013-05-14,46050,13.17499995,obs
2013-05-14,46087,10.19999993,obs
2013-05-14,46211,12.48333335,obs
2013-05-14,46041,10.98333335,mle
2013-05-14,46050,13.17499995,mle
2013-05-14,46087,10.199999929999999,mle
2013-05-14,46211,12.48333335,mle
2013-05-15,46041,11.0666668,obs
2013-05-15,46050,13.0875001,obs
2013-05-15,46087,10.19166668,obs
2013-05-15,46211,12.84583336,obs
2013-05-15,46041,11.066666799999998,mle
2013-05-15,46050,13.087500099999998,mle
2013-05-15,46087,10.19166668,mle
2013-05-15,46211,12.845833360000002,mle
2013-05-16,46041,11.58750006,obs
2013-05-16,46050,13.09166674,obs
2013-05-16,46087,9.974999905,obs
2013-05-16,46211,12.67083333,obs
2013-05-16,46041,11.58750006,mle
2013-05-16,46050,13.091666739999999,mle
2013-05-16,46087,9.974999904999999,mle
2013-05-16,46211,12.670833329999999,mle
2013-05-17,46041,11.71666666,obs
2013-05-17,46050,13.08333333,obs
2013-05-17,46087,10.78000002,obs
2013-05-17,46211,12.99574464,obs
2013-05-17,46041,11.716666659999998,mle
2013-05-17,46050,13.08333333,mle
2013-05-17,46087,10.78000002,mle
2013-05-17,46211,12.99574464,mle
2013-05-18,46041,11.94166676,obs
2013-05-18,46050,13.10434777,obs
2013-05-18,46087,10.5999999,obs
2013-05-18,46211,13.22916665,obs
2013-05-18,46041,11.94166676,mle
2013-05-18,46050,13.10434777,mle
2013-05-18,46087,10.5999999,mle
2013-05-18,46211,13.229166650000002,mle
2013-05-19,46041,11.79166667,obs
2013-05-19,46050,12.10833339,obs
2013-05-19,46087,10.64999978,obs
2013-05-19,46211,13.20416669,obs
2013-05-19,46041,11.79166667,mle
2013-05-19,46050,12.10833339,mle
2013-05-19,46087,10.64999978,mle
2013-05-19,46211,13.204166690000001,mle
2013-05-20,46041,12.66249998,obs
2013-05-20,46050,11.70833321,obs
2013-05-20,46087,10.8499999,obs
2013-05-20,46211,12.84374996,obs
2013-05-20,46041,12.66249998,mle
2013-05-20,46050,11.70833321,mle
2013-05-20,46087,10.8499999,mle
2013-05-20,46211,12.843749960000002,mle
2013-05-21,46041,12.45416677,obs
2013-05-21,46050,12.01666689,obs
2013-05-21,46087,9.708333333,obs
2013-05-21,46211,12.47659564,obs
2013-05-21,46041,12.45416677,mle
2013-05-21,46050,12.01666689,mle
2013-05-21,46087,9.708333332999999,mle
2013-05-21,46211,12.47659564,mle
2013-05-22,46041,12.61249999,obs
2013-05-22,46050,11.67826109,obs
2013-05-22,46087,10.42000008,obs
2013-05-22,46211,12.11702128,obs
2013-05-22,46041,12.612499989999998,mle
2013-05-22,46050,11.67826109,mle
2013-05-22,46087,10.420000080000001,mle
2013-05-22,46211,12.117021280000001,mle
2013-05-23,46041,12.69999993,obs
2013-05-23,46050,11.70416685,obs
2013-05-23,46087,11.23333327,obs
2013-05-23,46211,12.20638299,obs
2013-05-23,46041,12.699999930000002,mle
2013-05-23,46050,11.704166850000002,mle
2013-05-23,46087,11.23333327,mle
2013-05-23,46211,12.20638299,mle
2013-05-24,46041,12.26666661,obs
2013-05-24,46050,11.44999989,obs
2013-05-24,46087,10.57999992,obs
2013-05-24,46211,12.21956516,obs
2013-05-24,46041,12.26666661,mle
2013-05-24,46050,11.44999989,mle
2013-05-24,46087,10.579999919999999,mle
2013-05-24,46211,12.219565159999998,mle
2013-05-25,46041,12.58750017,obs
2013-05-25,46050,11.82916669,obs
2013-05-25,46087,10.43999996,obs
2013-05-25,46211,12.31041672,obs
2013-05-25,46041,12.58750017,mle
2013-05-25,46050,11.82916669,mle
2013-05-25,46087,10.43999996,mle
2013-05-25,46211,12.31041672,mle
2013-05-26,46041,12.5333333,obs
2013-05-26,46050,11.94583317,obs
2013-05-26,46087,9.87142849,obs
2013-05-26,46211,12.37391306,obs
2013-05-26,46041,12.5333333,mle
2013-05-26,46050,11.945833169999998,mle
2013-05-26,46087,9.87142849,mle
2013-05-26,46211,12.37391306,mle
2013-05-27,46041,12.30833324,obs
2013-05-27,46050,11.76666649,obs
2013-05-27,46087,10.05714294,obs
2013-05-27,46211,12.47173915,obs
2013-05-27,46041,12.30833324,mle
2013-05-27,46050,11.76666649,mle
2013-05-27,46087,10.05714294,mle
2013-05-27,46211,12.47173915,mle
2013-05-28,46041,11.94999997,obs
2013-05-28,46050,11.6625001,obs
2013-05-28,46087,11.7500001,obs
2013-05-28,46211,12.51914877,obs
2013-05-28,46041,11.949999970000002,mle
2013-05-28,46050,11.6625001,mle
2013-05-28,46087,11.7500001,mle
2013-05-28,46211,12.51914877,mle
2013-05-29,46041,11.97083334,obs
2013-05-29,46050,11.7565216,obs
2013-05-29,46087,11.44999993,obs
2013-05-29,46211,12.92000001,obs
2013-05-29,46041,11.970833340000002,mle
2013-05-29,46050,11.756521600000001,mle
2013-05-29,46087,11.449999930000002,mle
2013-05-29,46211,12.920000010000003,mle
2013-05-30,46041,12.02500006,obs
2013-05-30,46050,11.92916671,obs
2013-05-30,46087,12.05000003,obs
2013-05-30,46211,13.01063818,obs
2013-05-30,46041,12.025000059999998,mle
2013-05-30,46050,11.929166709999999,mle
